return_1d,return_5d,return_10d,log_return,sma_5,sma_10,sma_20,sma_50,ema_12,ema_26,volatility_5,volatility_10,volatility_20,rsi_14,macd,macd_sig,macd_hist,bb_pos,high_low_range,close_open,volume_z,return_lag_1,return_lag_2,return_lag_3,return_lag_5,target,date
-0.012502083171817557,-0.002693561592487348,0.027312926962941964,-0.012580891750166273,0.00923359669940349,-0.00233797402441116,-0.007423230572966011,0.02716572074542012,0.0002474748853837916,0.0031788118343403227,0.007906726321069915,0.00832007490211251,0.008996780169342702,63.12437812587695,-3.447663483571432,-9.30886836817714,5.8612048846057085,0.2094149017881612,0.014264030821722333,-0.01101832318186561,0.7029988919065265,-0.004397914584004181,0.006514596541983497,0.0046992513935602,0.002700836461848599,0,2015-03-30
-0.001434903082481287,-0.007216561163303381,0.030305604178391343,-0.0014359335417667746,0.009230026346593645,0.002037050316473721,-0.006880206315444171,0.02705605628585772,0.0014255864517438432,0.0042749384090772224,0.007639063267387698,0.008094403631611418,0.008984015069396856,68.7500088191752,-3.351292422459892,-8.11735317903369,4.766060756573799,0.20319139393146504,0.010058342202372998,-0.0022770055076788585,-0.18853780473360482,-0.012502083171817557,-0.004397914584004181,0.006514596541983497,0.003114437013362892,1,2015-03-31
0.021130927661137555,0.009020234124589743,0.04924435467224275,0.0209107656929285,-0.009866708835370774,-0.014005439156572042,-0.027121076554891044,0.004377137758790672,-0.01632861518625417,-0.015273982003457087,0.012679370167246632,0.009875481168742246,0.010198539784088832,75.45454544494216,-1.243294668911176,-6.742541477009188,5.499246808098012,0.7953527403245346,0.022514652530046465,0.021303534239385562,-0.23635871619085808,-0.001434903082481287,-0.012502083171817557,-0.004397914584004181,0.0046992513935602,0,2015-04-01
-0.005959731245241517,-0.0034851475039097135,0.027200452905823846,-0.005977561320432106,-0.004629868975427609,-0.005445927650495785,-0.021080040167627434,0.008853337030646946,-0.008826230117921163,-0.008670528529715837,0.012750700171369766,0.009659631508751116,0.010253649257057833,70.69411697404853,-0.15191595640681044,-5.424416372888713,5.272500416481902,0.6059475687240241,0.009076444435137911,-0.002574730553104236,-0.23728543615656011,0.021130927661137555,-0.001434903082481287,-0.012502083171817557,0.006514596541983497,1,2015-04-02
0.014738904831408384,0.01566921653001674,0.02852795861313795,0.014631342783434479,-0.016001949759240297,-0.017117982572173673,-0.033062508395714896,-0.00714752847681277,-0.019650027253585778,-0.021348074558531938,0.014133842048291108,0.009825153038150035,0.008527156192286608,74.42034787021716,2.1168459882565003,-3.9161639006596705,6.033009888916171,0.8842955554148066,0.01173471774520321,0.007190636413193118,-0.27200067120598864,-0.005959731245241517,0.021130927661137555,-0.001434903082481287,-0.004397914584004181,0,2015-04-06
-0.006564910684618508,0.02177576442820972,0.019023548473011465,-0.006586554489201087,-0.005237064564871052,-0.008755968775571055,-0.024847162540768686,-0.0019411680775941464,-0.011145149892987205,-0.01377111080707727,0.01264614660437466,0.010266014740909981,0.008755526578934148,72.78712678241381,3.232065791189143,-2.486517962289908,5.7185837534790505,0.6348556452457647,0.005451922839380129,-0.003457419388679778,-0.27088150372373765,0.014738904831408384,-0.005959731245241517,0.021130927661137555,-0.012502083171817557,0,2015-04-07
-0.006195275195152727,0.01690474212890991,0.00956618686008337,-0.006214545543826507,0.004288928493338284,-0.0016291024722002723,-0.016981111112802094,0.003012235948495423,-0.004214452810732849,-0.007054855061353726,0.013349795853471652,0.010561560201073338,0.008792199382074753,68.32034189426716,3.470690243159879,-1.2950763211999505,4.765766564359829,0.4311780403281976,0.011470409033467112,-0.0047977903143282714,-0.2754497343417088,-0.006564910684618508,0.014738904831408384,-0.005959731245241517,-0.001434903082481287,0,2015-04-08
-0.007896268134635509,-0.012002317931483653,-0.00309034752467352,-0.007927608751493799,0.009852555300071897,0.006007054019693925,-0.007360064782356179,0.009351559745881755,0.003140170018633981,0.0007849229024294857,0.009558986791158392,0.01081610300359447,0.008779908114406593,59.21746350123308,2.860259939226353,-0.46400906911468986,3.3242690083410427,0.19471108460337172,0.007959115444298209,-0.006740430985320884,-0.26874074438642787,-0.006195275195152727,-0.006564910684618508,0.014738904831408384,0.021130927661137555,1,2015-04-09
0.009215817882871624,0.0030809818441632775,-0.00041490333593019457,0.009173611346904613,0.0012452266564844106,-0.003220970070884177,-0.014245370656083889,-0.0012153241921455393,-0.005093976750871865,-0.007731779544552397,0.010502249004108047,0.011034408485054784,0.008929641528339699,57.72229061474191,3.226899901224442,0.2741727249531366,2.9527271762713054,0.39749124010328307,0.011456024437573133,0.00735902859883336,-0.27713788022194863,-0.007896268134635509,-0.006195275195152727,-0.006564910684618508,-0.005959731245241517,0,2015-04-10
-0.004399740050828549,-0.01583778692308979,-0.0004167361057272334,-0.004409447390731536,0.0024513810444040107,0.0011422881958531583,-0.007942168212130563,0.0022762850156941017,-0.0005900259613136338,-0.00309762506955924,0.007026295076224156,0.011034489110591236,0.009045778425028694,54.336172582918266,3.05459346454586,0.8302568728716814,2.2243365916741786,0.23703068318694306,0.008171371932643817,-0.007284104739381747,-0.2719556573478118,0.009215817882871624,-0.007896268134635509,-0.006195275195152727,0.014738904831408384,0,2015-04-13
-0.005419828012473871,-0.014703392629094703,0.0067521941849282285,-0.005434568565282116,0.004929540420847811,0.007268566343185734,-0.0008803174728579943,0.0063010977526496426,0.0041090195599062795,0.0021611102690906048,0.006905035906859131,0.010341845979985631,0.00919391488370362,50.413260275303436,2.3662668436204513,1.1374588670214354,1.2288079765990159,0.028898890082886094,0.013832997421663877,-0.00500500480114698,-0.269496964823182,-0.004399740050828549,0.009215817882871624,-0.007896268134635509,-0.006564910684618508,1,2015-04-14
0.007293721341160575,-0.0013298774984666917,0.015552383394268787,0.00726725079027736,-0.0026133917889097358,0.001506448238529856,-0.005900954088964294,-0.0022288809723521874,-0.0026752318058657076,-0.00471640035826415,0.007880968146241148,0.010509502977189526,0.00915975761370503,51.54183560632757,2.494026799983885,1.4087724536139254,1.0852543463699598,0.23464399624825202,0.012068248023304202,0.005776012518900411,-0.2786754756805095,-0.005419828012473871,-0.004399740050828549,0.009215817882871624,-0.006195275195152727,0,2015-04-15
-0.0029130253849355414,0.0036863476072899193,-0.008360215040182362,-0.002917276501128989,0.0010350706581281344,0.00358931552587638,-0.0010517508836341838,-0.0003439061032710633,0.00020179757438176793,-0.0016741425067512417,0.0069236640688513295,0.008042013484919099,0.009231553968849983,47.30857186249092,2.286499394856037,1.5843178418623478,0.702181552993689,0.05615730469443627,0.011602691497547996,-0.0052312950034797585,-0.278719395651114,0.007293721341160575,-0.005419828012473871,-0.004399740050828549,-0.007896268134635509,1,2015-04-16
0.004090170629434509,-0.0014112163426270863,0.0016654175696064755,0.004081828620635487,-0.0033252971309468693,-0.0003325500090977096,-0.003716035780635507,-0.005428567862273859,-0.0032767562989091115,-0.005314035486958746,0.005625025639182864,0.007956599051637902,0.008709425318313157,51.178699030148536,2.4887348638135336,1.7652012462525852,0.7235336175609484,0.24294204016826648,0.004821721431878952,0.002249686178999715,-0.28327408445475327,-0.0029130253849355414,0.007293721341160575,-0.005419828012473871,0.009215817882871624,0,2015-04-17
-0.007814468553728138,-0.0048361949403674664,-0.020597387238473153,-0.007845161517145325,0.003552588729314854,0.005437790064018566,0.004495184282703235,0.0012568077084205154,0.0038698404369639228,0.002332820691402171,0.006410253042346773,0.006448071073073493,0.008469023333170024,53.4551063960136,1.8689603080138113,1.7859530586048307,0.08300724940898063,-0.30782949974607465,0.013322182165113113,-0.010118563213026018,-0.2821086746028587,0.004090170629434509,-0.0029130253849355414,0.007293721341160575,-0.004399740050828549,1,2015-04-20
0.007876015428623706,0.008467450681160171,-0.0063604421998672,0.007845161517145236,-0.0026103704253951365,-0.0030592875676731524,-0.002735074141806293,-0.0070829031849197754,-0.003363348362865337,-0.00509120696769938,0.006834815643442255,0.006925050650712739,0.008620486798415105,57.410206033547205,2.111942756779399,1.8511509982397445,0.26079175853965464,0.19661964702703535,0.008396354959637847,0.008129461648620407,-0.2830225277565566,-0.007814468553728138,0.004090170629434509,-0.0029130253849355414,-0.005419828012473871,0,2015-04-21
-0.013301188523787477,-0.01215145700036413,-0.013465174549592396,-0.013390441663967216,0.008374749372241475,0.009015070833999772,0.01050634649393678,0.005393862133263205,0.008522293625742305,0.00770252941677696,0.008626621564348213,0.007873890844814161,0.009143679596995743,41.492786473928525,1.0018926211198504,1.6812993228157658,-0.6794067016959153,-0.71925405072711,0.014660059024476285,-0.010174256876215447,-0.28103612004530004,0.007876015428623706,-0.007814468553728138,0.004090170629434509,0.007293721341160575,1,2015-04-22
0.00631898209261772,-0.0030049879682283454,0.0006702822088548999,0.006299101033358327,0.0014400494658657337,0.0027461425056403144,0.004039669784685618,-0.0015422169190634216,0.001852632895396722,0.0012727456019836492,0.009446237513229318,0.007839703017080157,0.009195966166800278,47.397916294849416,0.7190682399493653,1.4888531062424857,-0.7697848662931204,-0.2763708027045882,0.00912594121840355,0.006064751969607452,-0.2753581838267018,-0.013301188523787477,0.007876015428623706,-0.007814468553728138,-0.0029130253849355414,0,2015-04-23
-0.016075077737549903,-0.02302774351981607,-0.024406462734454126,-0.016205683354533523,0.013087180352246541,0.01662701181792725,0.01917125140149234,0.014024888550589365,0.0154174316687119,0.016321992988636902,0.0111372082219839,0.008632031926804546,0.009722307056521462,32.83227213584814,-1.042342097837036,0.9826140654265814,-2.0249561632636173,-1.113177170098546,0.017103451685727515,-0.014342109331503558,-0.2825143970838352,0.00631898209261772,-0.013301188523787477,0.007876015428623706,0.004090170629434509,1,2015-04-24
0.023910907780611668,0.008211184606723876,0.0033352787769069803,0.023629518711741584,-0.00894210399988471,-0.0067813794137501215,-0.004483540036889888,-0.009934386575654486,-0.0070189554578624636,-0.006861420824666453,0.01649342805652028,0.011876515738697822,0.011159150167645907,47.508559491980726,-0.16888266799332996,0.7523147187425991,-0.9211973867359291,0.2647893945095137,0.021025451451158587,0.01776198860924926,-0.26575882807631773,-0.016075077737549903,0.00631898209261772,-0.013301188523787477,-0.007814468553728138,1,2015-04-27
0.008892172141350407,0.009227679242374665,0.01777326484242092,0.008852869596814293,-0.015848426881692745,-0.013789118809205081,-0.012055187445299653,-0.01886655603248566,-0.013344595530533465,-0.014455640309710027,0.01659412581207539,0.011964650019804776,0.010898784867035138,53.64062093056189,1.3709335903870397,0.8760384930714873,0.49489509731555237,0.7102859936458843,0.011779282395490115,0.0119196877637251,-0.18225924332070095,0.023910907780611668,-0.016075077737549903,0.00631898209261772,0.007876015428623706,0,2015-04-28
-0.0034595973409184966,0.019293979225729174,0.006908072266437859,-0.003465595586137094,-0.008646085102922196,-0.009679313694052505,-0.007521939458858706,-0.015432340579588755,-0.008393264532520539,-0.010215260809028126,0.014815537670915781,0.01189710581216161,0.010934182860941685,55.60944268962297,2.226680325089319,1.1461668594750538,1.0805134656142652,0.4642242610748246,0.008844396379583161,-0.0011557978865467666,-0.5840338772162665,0.008892172141350407,0.023910907780611668,-0.016075077737549903,-0.013301188523787477,0,2015-04-29
-0.022648390897821113,-0.010046885260142968,-0.013021682459046335,-0.022908805191481592,0.012297014490997071,0.011950264194880544,0.014390209556440992,0.007090645567554121,0.012341543640571162,0.011777216435616689,0.0188134436209382,0.014054388366136808,0.011147122346979435,43.09703220063349,0.6860049608415011,1.0541344797483434,-0.3681295189068423,-0.8146014070219686,0.024695595939840727,-0.017205512087051324,-0.4635111722059269,-0.0034595973409184966,0.008892172141350407,0.023910907780611668,0.00631898209261772,0,2015-04-30
-0.006681346626305595,-0.0005956017707259287,-0.023609629925725795,-0.006703766742857445,0.01898682368161997,0.016338880075297935,0.020089405980603603,0.013309497143066285,0.016204557244225537,0.017203903650742536,0.017452941447528417,0.014008350446263985,0.011165100108620828,42.41125256813291,-1.15909597535574,0.6114883887275268,-1.7705843640832666,-0.9978084150256019,0.006896530937366965,-0.003055747101723708,-1.219678724186005,-0.022648390897821113,-0.0034595973409184966,0.008892172141350407,-0.016075077737549903,1,2015-05-01
0.010472583080566089,-0.013712290642777791,-0.005613700185902792,0.010418125460371878,0.005645412293800556,0.0052409592578519515,0.008177419749675785,0.0025109166937009597,0.004799864297208245,0.006167338502591102,0.013514318633680623,0.01440298263123454,0.010888762605414838,48.22695239730013,-1.610278329673065,0.16713504504740845,-1.7774133747204734,-0.4398327021791669,0.01002698342135465,0.007898130639596603,-1.0221398291855084,-0.006681346626305595,-0.022648390897821113,-0.0034595973409184966,0.023910907780611668,1,2015-05-04
0.005392570003741826,-0.017133483383958037,-0.008063906430555101,0.005378082159257571,-0.0032349452576213578,-0.0009637437243560365,0.00204077999781882,-0.002985206493420711,-0.0004988301744808243,0.0007134480419370703,0.012840288887204083,0.014263411022046679,0.01091295268491991,47.5134686768517,-1.4348845077172427,-0.1532688655055218,-1.2816156422117209,-0.11554227998969785,0.009889312136011623,0.004799958881578947,-0.8719304936975815,0.010472583080566089,-0.006681346626305595,-0.022648390897821113,0.008892172141350407,0,2015-05-05
-0.0024303574106769865,-0.01611836602163197,0.0028646257849231915,-0.002433315523067671,-0.004083032832328581,0.0017558310800458443,0.0039443538662640165,-0.0006670968475033234,0.0016383508066326602,0.0029177106970559308,0.01284840024217429,0.01359476355406038,0.010845367607989839,47.68492215141054,-1.512446976538513,-0.42510448771212,-1.087342488826393,-0.22466952415969596,0.003948543206817642,-0.0035160746520510673,-0.9829376808702861,0.005392570003741826,0.010472583080566089,-0.006681346626305595,-0.0034595973409184966,0,2015-05-06
-0.006637002511963419,0.0,-0.010046885260142968,-0.006659125353704526,0.002571033636337594,0.007434024063667222,0.01017844317200689,0.005695178749276941,0.0070490056864400685,0.008905184304117242,0.007626705862847456,0.013575490819369356,0.010803486949787127,43.9456603367207,-2.1861808073460907,-0.7773197516389142,-1.4088610557071766,-0.5561041046903954,0.005328187329196804,0.0007617642099555649,-0.7438101279686968,-0.0024303574106769865,0.005392570003741826,0.010472583080566089,-0.022648390897821113,1,2015-05-07
0.005666399723896376,0.012430800839452916,0.011827795261735607,0.005650406070161,-0.0006222906698387654,0.0029266180938163355,0.0038348670228136594,-0.00031618172349412443,0.0011633055111284207,0.0029817041328719096,0.006876191756885746,0.012580049632202462,0.010665786470381704,48.67946426395991,-2.154652167545919,-1.0527862348203152,-1.1018659327256037,-0.21494569007640552,0.005213986459649812,0.0049014844236306985,-0.643690418850607,-0.006637002511963419,-0.0024303574106769865,0.005392570003741826,-0.006681346626305595,0,2015-05-08
-0.0049617563999656555,-0.003033449197954452,-0.016704144303679835,-0.004974106783250917,0.003752568666101297,0.006228918573774722,0.008160125264449647,0.0041717819893458685,0.0052085881104002585,0.007391104567661566,0.005788169154641965,0.00986664538698527,0.010677009999486233,43.9607369088426,-2.5760530193367686,-1.357439591723606,-1.2186134276131626,-0.44838016156675015,0.009465814430420022,-0.005463562466819795,-0.7305572040692289,0.005666399723896376,-0.006637002511963419,-0.0024303574106769865,0.010472583080566089,1,2015-05-11
0.007944578094980947,-0.0005028290399679003,-0.01762769721092461,0.007913186088978619,-0.004259584582209985,-0.003496537639183117,0.00020546012350952658,-0.0039962869170325765,-0.0022968210499411112,-0.0005083962183167756,0.006509641372450523,0.00975902600379375,0.010780558330665508,51.821070657305135,-2.126994154867816,-1.511350504352448,-0.6156436505153682,-0.011379098163589283,0.0042764529269290535,-0.0016742006034438626,-0.869105850845027,-0.0049617563999656555,0.005666399723896376,-0.006637002511963419,0.005392570003741826,1,2015-05-12
0.021633447389137528,0.023607472429831855,0.00710859252673024,0.02140276540104405,-0.020732135319707634,-0.023892007049700736,-0.020280708612939957,-0.02485063970192558,-0.019819914677499773,-0.02006611597119401,0.011322794597767796,0.012155602788556414,0.011706274150537379,56.86498663615254,0.30719539366782556,-1.1476413247483934,1.454836718416219,1.023910688653924,0.022488529107867816,0.02154781109610691,-0.5810396088696259,0.007944578094980947,-0.0049617563999656555,0.005666399723896376,-0.0024303574106769865,1,2015-05-13
0.005745239543446523,0.036366711021770026,0.036366711021770026,0.005728798596137671,-0.01930800857540438,-0.025958887986693546,-0.024759273742421373,-0.03001633614342103,-0.021508481362024434,-0.02376127889933599,0.009420538302457428,0.00891473233683791,0.011725353770770863,65.43667920089368,2.7692277135329277,-0.36426751709212923,3.1334952306250567,1.0847648026833114,0.009058246584616372,0.008974906886836147,-0.505070679144562,0.021633447389137528,0.007944578094980947,-0.0049617563999656555,-0.006637002511963419,1,2015-05-14
8.158608123531863e-05,0.030611407923144762,0.04342273307790556,8.158275327200206e-05,-0.013447576403763706,-0.02187678299354856,-0.023916761693250077,-0.029612399116432098,-0.01826702767616295,-0.022073548876225257,0.0099553134186504,0.008281426227734926,0.011706466555461568,58.24664759125791,4.67458752411676,0.6435034911496487,4.031084032967111,0.9464530293509356,0.00873109030752754,0.005744768157570784,-0.7153990279715887,0.005745239543446523,0.021633447389137528,0.007944578094980947,0.005666399723896376,1,2015-05-15
0.0018768248291514134,0.03769447219134592,0.03454667872695527,0.0018750657940217385,-0.008030651398897137,-0.020369804033311234,-0.024348457935256085,-0.030392605470316636,-0.017012867632023476,-0.02213345060583749,0.008414538631993262,0.008010723856976371,0.011523290279667947,55.467533340721914,6.297598820417761,1.7743225570032712,4.523276263414489,0.8794630476977566,0.004479556752949701,0.0026950174178236013,-0.7156821057151038,8.158608123531863e-05,0.005745239543446523,0.021633447389137528,-0.0049617563999656555,0,2015-05-18
-0.01702233554560495,0.011990649942030362,0.011481791655063578,-0.01716888090960008,0.011517109718137908,-0.0022702913190905116,-0.0072872758719217945,-0.012930663477269233,8.150044090715625e-06,-0.00481420998722859,0.013791087756304618,0.010250796451270304,0.012130325851642532,48.985296034878424,5.830182944655007,2.5854946345336187,3.2446883101213886,0.2574444580781888,0.014831406124755675,-0.01389002341767146,-0.6905356913270158,0.0018768248291514134,8.158608123531863e-05,0.005745239543446523,0.007944578094980947,1,2015-05-19
0.001657138088940746,-0.007797110808963281,0.015626291542413684,0.0016557665506276972,0.008271982627220842,-0.0023823451333285783,-0.008019698264489228,-0.01375632124575732,-0.0013929891734879574,-0.005981779671208831,0.008966593843029346,0.010173612001338466,0.01170441775560714,61.27659573737981,5.557077253449052,3.1798111583167055,2.377266095132346,0.2846430455827184,0.004715090683326149,0.003153305870973369,-0.6275332648320795,-0.01702233554560495,0.0018768248291514134,8.158608123531863e-05,0.021633447389137528,0,2015-05-20
-0.0037223921822493455,-0.017137260961000322,0.01860622424369618,-0.003729337524911823,0.008551975914323773,0.003171689499105401,-0.0038982176457681428,-0.009179687313921159,0.0019783976541882797,-0.0020997456332603193,0.007987219807483204,0.009950664590104557,0.011676547636639256,63.102555124507354,4.920802683376451,3.5280094633286545,1.3927932200477962,0.13785811692358627,0.0006642716804279555,-8.300173178704857e-05,-0.24276715435239482,0.001657138088940746,-0.01702233554560495,0.0018768248291514134,0.005745239543446523,0,2015-05-21
-8.300862164645206e-05,-0.01729902176407594,0.012782838747177339,-8.301206705275282e-05,0.005114992196136425,0.004517118325790825,-0.00260735101857712,-0.00823053904536819,0.0017444116253677588,-0.0018674248438080854,0.007969307945190966,0.009871809024538892,0.011005828271527093,58.586858073995515,4.358244182209091,3.694056407104742,0.6641877751043492,0.09788829907680385,0.006310699392010198,-0.006025030459646723,-0.5912099613747296,-0.0037223921822493455,0.001657138088940746,-0.01702233554560495,8.158608123531863e-05,0,2015-05-22
-0.014199200334575779,-0.033067353022994905,0.0033806627493842,-0.01430097352694823,0.01275274940975013,0.0193228305425035,0.011080744908612772,0.006637515934844407,0.013685065405654395,0.011582321647855442,0.008511716458268696,0.01091301075270603,0.010178520377112617,47.33570390339668,2.503716265044204,3.4559883786926346,-0.9522721136484305,-0.4028561828332409,0.006401596949558184,-0.0053619508587210984,-0.1764514796023516,-8.300862164645206e-05,-0.0037223921822493455,0.001657138088940746,0.0018768248291514134,0,2015-05-26
-0.0010949518289057325,-0.01739994993387728,-0.0056179367005129155,-0.0010955517266055808,0.010321266533764195,0.019875195743277896,0.01100429001122305,0.008290736707033064,0.012519876965038979,0.011750655499214613,0.006339403905137287,0.01058505783871054,0.009928483348851888,48.01800919429603,0.9185083120551099,2.94849236536513,-2.02998405331002,-0.40029973158465754,0.0,0.0,4.248527877786486,-0.014199200334575779,-8.300862164645206e-05,-0.0037223921822493455,-0.01702233554560495,1,2015-05-27
0.001855089911952712,-0.017205764255159517,-0.024868719813672446,0.0018533713577155101,0.004949103120699183,0.015436444271834215,0.008219033044057245,0.007093706253470833,0.009007341078647091,0.009145286732651359,0.006380149134399342,0.007404971294829327,0.009935018442517466,52.70652825927026,-0.1584363816991754,2.327106615952269,-2.4855429976514443,-0.30023687346867606,0.010436852679798395,0.0008423890325719303,0.8762479698478588,-0.0010949518289057325,-0.014199200334575779,-8.300862164645206e-05,0.001657138088940746,1,2015-05-28
0.001094225111387459,-0.012454333855811295,-0.029378161647429235,0.0010936268834478497,0.0013283844260287836,0.011299806590298278,0.007411286320766486,0.006631901157327924,0.006688394852708335,0.007446306228253929,0.00668848014128891,0.006963277800350606,0.008480341996160913,50.15017436142093,-0.8966833277625028,1.6823486272093147,-2.5790319549718177,-0.27572990505278205,0.006389858332140238,0.001347007509821223,-0.1787990993108931,0.001855089911952712,-0.0010949518289057325,-0.014199200334575779,-0.0037223921822493455,0,2015-05-29
-0.0009248155064394137,-0.013285725609302412,-0.030354917316911423,-0.0009252434121427846,-0.00043763689635900604,0.009105419724416697,0.008924481799577055,0.007886863640593988,0.006447910314974603,0.007757989500817519,0.00662246670704848,0.006921213860992031,0.008326378293723126,52.68143659533037,-1.552610658995036,1.0353567699684445,-2.5879674289634806,-0.3491898230072643,0.016578263369847246,-0.0019317376154662043,-0.2571966082736952,0.001094225111387459,0.001855089911952712,-0.0010949518289057325,-8.300862164645206e-05,1,2015-06-01
0.004880860489345551,0.00581201541261156,-0.02744752557580732,0.004868987707043961,-0.004136978411617864,0.0013818245162295906,0.004329647302558914,0.0031471671580249883,0.0013195248136739224,0.0026509979566711195,0.0024329769879162227,0.007217888688231651,0.008069941193961776,50.81967212337185,-1.5861480499754634,0.511055805979663,-2.0972038559551267,-0.1727379251363792,0.0069508826713208976,0.004289298221982759,-0.2634432063121854,-0.0009248155064394137,0.001094225111387459,0.001855089911952712,-0.014199200334575779,0,2015-06-02
